combination|similarity
20_LDA_10_True_IF_0.3_50.csv|0.3
20_LDA_20_True_IF_0.3_50.csv|0.3
20_LDA_5_True_IF_0.3_100.csv|0.18181818181818182
20_LDA_10_True_IF_0.3_100.csv|0.3
20_LDA_20_True_IF_0.3_100.csv|0.4444444444444444
20_LDA_5_True_IF_0.3_500.csv|0.3
20_LDA_10_True_IF_0.3_500.csv|0.3
20_LDA_20_True_IF_0.3_500.csv|0.18181818181818182
20_LDA_5_True_IF_0.4_50.csv|0.15384615384615385
20_LDA_10_True_IF_0.4_50.csv|0.25
20_LDA_20_True_IF_0.4_50.csv|0.15384615384615385
20_LDA_5_True_IF_0.4_100.csv|0.25
20_LDA_10_True_IF_0.4_100.csv|0.25
20_LDA_20_True_IF_0.4_100.csv|0.25
20_LDA_5_True_IF_0.4_500.csv|0.5
20_LDA_10_True_IF_0.4_500.csv|0.25
20_LDA_20_True_IF_0.4_500.csv|0.25
20_LDA_5_True_IF_0.5_50.csv|0.3076923076923077
20_LDA_10_True_IF_0.5_50.csv|0.3076923076923077
20_LDA_20_True_IF_0.5_50.csv|0.3076923076923077
20_LDA_5_True_IF_0.5_100.csv|0.13333333333333333
20_LDA_10_True_IF_0.5_100.csv|0.3076923076923077
20_LDA_20_True_IF_0.5_100.csv|0.3076923076923077
20_LDA_5_True_IF_0.5_500.csv|0.3076923076923077
20_LDA_10_True_IF_0.5_500.csv|0.3076923076923077
20_LDA_20_True_IF_0.5_500.csv|0.3076923076923077
20_LDA_5_False_DBSCAN_0.1_2.csv|0.14285714285714285
20_LDA_10_False_DBSCAN_0.1_2.csv|0.1
20_LDA_20_False_DBSCAN_0.1_2.csv|0.26666666666666666
20_LDA_5_False_DBSCAN_0.2_2.csv|0.0
20_LDA_10_False_DBSCAN_0.2_2.csv|0.25
20_LDA_20_False_DBSCAN_0.2_2.csv|0.38461538461538464
20_LDA_5_False_DBSCAN_0.3_2.csv|0.0
20_LDA_10_False_DBSCAN_0.3_2.csv|0.09090909090909091
20_LDA_20_False_DBSCAN_0.3_2.csv|0.26666666666666666
20_LDA_5_False_DBSCAN_0.4_2.csv|0.125
20_LDA_10_False_DBSCAN_0.4_2.csv|0.09090909090909091
20_LDA_20_False_DBSCAN_0.4_2.csv|0.36363636363636365
20_LDA_5_False_DBSCAN_0.5_2.csv|0.0
20_LDA_10_False_DBSCAN_0.5_2.csv|0.0
20_LDA_20_False_DBSCAN_0.5_2.csv|0.15384615384615385
20_LDA_5_False_DBSCAN_0.6_2.csv|0.0
20_LDA_10_False_DBSCAN_0.6_2.csv|0.2222222222222222
20_LDA_20_False_DBSCAN_0.6_2.csv|0.25
20_LDA_5_False_DBSCAN_0.7_2.csv|0.0
20_LDA_10_False_DBSCAN_0.7_2.csv|0.125
20_LDA_20_False_DBSCAN_0.7_2.csv|0.07142857142857142
20_LDA_5_False_DBSCAN_0.8_2.csv|0.0
20_LDA_10_False_DBSCAN_0.8_2.csv|0.1111111111111111
20_LDA_20_False_DBSCAN_0.8_2.csv|0.1
20_LDA_5_False_DBSCAN_0.9_2.csv|0.14285714285714285
20_LDA_10_False_DBSCAN_0.9_2.csv|0.125
20_LDA_20_False_DBSCAN_0.9_2.csv|0.25
20_LDA_5_False_DBSCAN_1.0_2.csv|0.0
20_LDA_10_False_DBSCAN_1.0_2.csv|0.0
20_LDA_20_False_DBSCAN_1.0_2.csv|0.23076923076923078
20_LDA_5_False_DBSCAN_1.1_2.csv|0.0
20_LDA_10_False_DBSCAN_1.1_2.csv|0.14285714285714285
20_LDA_20_False_DBSCAN_1.1_2.csv|0.16666666666666666
20_LDA_5_False_DBSCAN_1.2_2.csv|0.0
20_LDA_10_False_DBSCAN_1.2_2.csv|0.1
20_LDA_20_False_DBSCAN_1.2_2.csv|0.3
20_LDA_5_False_DBSCAN_1.3_2.csv|0.0
20_LDA_10_False_DBSCAN_1.3_2.csv|0.0
20_LDA_20_False_DBSCAN_1.3_2.csv|0.0
20_LDA_5_False_DBSCAN_1.4_2.csv|0.0
20_LDA_10_False_DBSCAN_1.4_2.csv|0.0
20_LDA_20_False_DBSCAN_1.4_2.csv|0.0
20_LDA_5_False_DBSCAN_1.5_2.csv|0.0
20_LDA_10_False_DBSCAN_1.5_2.csv|0.0
20_LDA_20_False_DBSCAN_1.5_2.csv|0.0
20_LDA_5_False_DBSCAN_1.6_2.csv|0.0
20_LDA_10_False_DBSCAN_1.6_2.csv|0.0
20_LDA_20_False_DBSCAN_1.6_2.csv|0.0
20_LDA_5_False_DBSCAN_1.7_2.csv|0.0
20_LDA_10_False_DBSCAN_1.7_2.csv|0.0
20_LDA_20_False_DBSCAN_1.7_2.csv|0.0
20_LDA_5_False_DBSCAN_1.8_2.csv|0.0
20_LDA_10_False_DBSCAN_1.8_2.csv|0.0
20_LDA_20_False_DBSCAN_1.8_2.csv|0.0
20_LDA_5_False_DBSCAN_1.9_2.csv|0.0
